BillType,CgstRate,CustomerId,Date,Discount,GstAmount,Id,IgstRate,ItemDescription,MakingCharges,Metal,Purity,RatePerGram,SgstRate,Status,SubTotal,TotalAmount,Weight
PAKKA,1.5,C09537,2024-05-09,585,7814.22,INV-002398,0,Gold Nose Pin 22K,276,GOLD,24K,6825,1.5,PENDING,260474.25,268288.47,38.21
KACHA,1.5,C06794,2024-02-08,2242,7400.60,INV-002399,0,Gold Nose Pin 22K,154,GOLD,24K,7332,1.5,PAID,246686.76,254087.36,33.93
PAKKA,1.5,C07752,2024-05-25,1752,4091.22,INV-002400,0,Gold Anklet 22K,278,GOLD,24K,7671,1.5,PAID,136373.87,140465.09,17.97
PAKKA,1.5,C03476,2024-09-04,2875,5274.96,INV-002401,0,Gold Chain 22K,406,GOLD,18K,6863,1.5,PAID,175831.74,181106.70,25.98
PAKKA,1.5,C00917,2025-07-03,1411,0.72,INV-002402,0,Silver Payal,230,SILVER,999,97,1.5,PAID,23.74,24.46,12.42
KACHA,1.5,C07195,2025-02-09,613,6583.34,INV-002403,0,Gold Mangalsutra 22K,452,GOLD,22K,7137,1.5,PAID,219444.49,226027.83,30.77
PAKKA,1.5,C03941,2024-12-31,1845,10498.84,INV-002404,0,Gold Chain 22K,188,GOLD,24K,7774,1.5,PAID,349961.02,360459.86,45.23
PAKKA,1.5,C02516,2024-05-31,2920,-43.06,INV-002405,0,Silver Chain,250,SILVER,999,84,1.5,PAID,-1435.2,-1478.26,14.7
PAKKA,1.5,C02524,2025-08-01,518,144.42,INV-002406,0,Silver Ring,389,SILVER,999,100,1.5,PENDING,4814,4958.42,49.43
KACHA,1.5,C09178,2025-08-26,1294,7860.90,INV-002407,0,Gold Necklace 22K,303,GOLD,24K,7101,1.5,PENDING,262030.04,269890.94,37.04
PAKKA,1.5,C07231,2025-08-20,610,135.24,INV-002408,0,Silver Bangle,486,SILVER,999,99,1.5,PAID,4508.21,4643.45,46.79
KACHA,1.5,C09912,2024-03-04,495,6939.50,INV-002409,0,Gold Anklet 22K,125,GOLD,24K,7433,1.5,PAID,231316.61,238256.11,31.17
PAKKA,1.5,C01917,2024-03-23,2653,7581.30,INV-002410,0,Gold Chain 22K,218,GOLD,24K,7417,1.5,PAID,252709.8,260291.10,34.4
PAKKA,1.5,C04549,2025-07-26,2710,-59.06,INV-002411,0,Silver Coin 999,403,SILVER,999,79,1.5,PAID,-1968.88,-2027.94,4.28
PAKKA,1.5,C04646,2024-02-22,149,10001.52,INV-002412,0,Gold Earrings 22K,346,GOLD,24K,6867,1.5,PAID,333383.84,343385.36,48.52
PAKKA,1.5,C07819,2025-09-02,458,4.38,INV-002413,0,Silver Ring,403,SILVER,999,99,1.5,PAID,145.97,150.35,2.03
KACHA,1.5,C00151,2024-12-26,323,4755.86,INV-002414,0,Gold Bracelet 22K,313,GOLD,18K,6902,1.5,PAID,158528.94,163284.80,22.97
KACHA,1.5,C05692,2025-08-27,447,10391.44,INV-002415,0,Gold Earrings 22K,363,GOLD,18K,7623,1.5,PAID,346381.35,356772.79,45.45
KACHA,1.5,C07705,2024-07-30,2100,3884.20,INV-002416,0,Gold Earrings 22K,382,GOLD,24K,7681,1.5,PAID,129473.48,133357.68,17.08
PAKKA,1.5,C08172,2024-12-03,565,5153.56,INV-002417,0,Gold Ring 22K,440,GOLD,22K,7272,1.5,PAID,171785.08,176938.64,23.64
PAKKA,1.5,C01836,2025-03-08,2339,66.56,INV-002418,0,Silver Ring,373,SILVER,999,89,1.5,PAID,2218.78,2285.34,47.02
KACHA,1.5,C00225,2024-04-10,2595,6595.98,INV-002419,0,Gold Nose Pin 22K,389,GOLD,18K,7792,1.5,PAID,219866,226461.98,28.5
KACHA,1.5,C04218,2025-05-19,308,157.14,INV-002420,0,Silver Payal,348,SILVER,999,108,1.5,PAID,5238.04,5395.18,48.13
PAKKA,1.5,C07424,2025-11-24,2651,81.88,INV-002421,0,Silver Ring,473,SILVER,999,99,1.5,PAID,2729.43,2811.31,49.57
PAKKA,1.5,C00327,2024-10-01,1695,8010.60,INV-002422,0,Gold Nose Pin 22K,115,GOLD,18K,6800,1.5,PAID,267020,275030.60,39.5
PAKKA,1.5,C04930,2025-01-25,1476,3626.64,INV-002423,0,Gold Bangle 22K,125,GOLD,24K,7074,1.5,PAID,120887.72,124514.36,17.28
PAKKA,1.5,C02287,2025-04-11,1854,6160.04,INV-002424,0,Gold Bangle 22K,450,GOLD,22K,6889,1.5,PAID,205334.89,211494.93,30.01
PAKKA,1.5,C04852,2025-07-19,2050,9614.80,INV-002425,0,Gold Bangle 22K,260,GOLD,22K,7488,1.5,PENDING,320493.52,330108.32,43.04
PAKKA,1.5,C01361,2024-12-18,717,8095.74,INV-002426,0,Gold Earrings 22K,139,GOLD,24K,6504,1.5,PAID,269858.32,277954.06,41.58
KACHA,1.5,C07573,2025-11-19,2118,6818.50,INV-002427,0,Gold Chain 22K,212,GOLD,22K,7569,1.5,PENDING,227283.32,234101.82,30.28
PAKKA,1.5,C01971,2024-06-16,1394,101.36,INV-002428,0,Silver Payal,151,SILVER,999,95,1.5,PAID,3378.75,3480.11,48.65
KACHA,1.5,C07265,2024-11-20,2634,5172.56,INV-002429,0,Gold Earrings 22K,367,GOLD,24K,7349,1.5,PAID,172418.73,177591.29,23.77
KACHA,1.5,C04742,2024-11-07,343,7377.90,INV-002430,0,Gold Mangalsutra 22K,418,GOLD,22K,6835,1.5,PAID,245929.95,253307.85,35.97
KACHA,1.5,C00300,2025-02-01,1232,3756.18,INV-002431,0,Gold Nose Pin 22K,355,GOLD,18K,6664,1.5,PAID,125205.88,128962.06,18.92
KACHA,1.5,C01298,2024-12-02,2482,9413.80,INV-002432,0,Gold Bangle 22K,167,GOLD,22K,6992,1.5,PAID,313793.32,323207.12,45.21
PAKKA,1.5,C01956,2024-10-01,1973,57.84,INV-002433,0,Silver Idol,489,SILVER,999,79,1.5,PAID,1928.01,1985.85,43.19
KACHA,1.5,C04828,2025-10-01,560,2681.62,INV-002434,0,Gold Anklet 22K,498,GOLD,24K,7417,1.5,PENDING,89387.02,92068.64,12.06
KACHA,1.5,C05969,2024-08-07,1974,6980.46,INV-002435,0,Gold Pendant 18K,469,GOLD,24K,7291,1.5,PAID,232681.92,239662.38,32.12
PAKKA,1.5,C03407,2025-08-13,1501,109.08,INV-002436,0,Silver Payal,480,SILVER,999,104,1.5,PAID,3636.12,3745.20,44.78
PAKKA,1.5,C08891,2025-10-29,337,7810.42,INV-002437,0,Gold Necklace 22K,277,GOLD,22K,6696,1.5,PAID,260347.44,268157.86,38.89
PAKKA,1.5,C01491,2025-11-26,539,8005.30,INV-002438,0,Gold Anklet 22K,326,GOLD,18K,6630,1.5,PAID,266843.4,274848.70,40.28
KACHA,1.5,C01386,2025-10-06,2047,4159.26,INV-002439,0,Gold Chain 22K,105,GOLD,22K,7191,1.5,PAID,138642.05,142801.31,19.55
PAKKA,1.5,C05575,2025-04-30,2506,-42.14,INV-002440,0,Silver Ring,246,SILVER,999,78,1.5,PENDING,-1404.34,-1446.48,10.97
PAKKA,1.5,C01602,2025-02-26,1249,40.62,INV-002441,0,Silver Coin 999,438,SILVER,999,95,1.5,PAID,1354.05,1394.67,22.79
KACHA,1.5,C07338,2025-11-10,2071,4626.00,INV-002442,0,Gold Nose Pin 22K,207,GOLD,24K,7776,1.5,PAID,154200.32,158826.32,20.07
KACHA,1.5,C05840,2024-07-17,1925,1120.10,INV-002443,0,Gold Anklet 22K,329,GOLD,24K,7053,1.5,PAID,37336.56,38456.66,5.52
PAKKA,1.5,C03525,2025-04-23,1864,10848.82,INV-002444,0,Gold Chain 22K,320,GOLD,24K,7135,1.5,PAID,361627.5,372476.32,50.9
PAKKA,1.5,C00774,2025-01-27,2119,7024.20,INV-002445,0,Gold Anklet 22K,374,GOLD,24K,6556,1.5,PAID,234139.88,241164.08,35.98
PAKKA,1.5,C01923,2025-12-30,2859,2452.28,INV-002446,0,Gold Nose Pin 22K,419,GOLD,22K,7550,1.5,PAID,81742.5,84194.78,11.15
KACHA,1.5,C08974,2025-06-22,2529,1880.12,INV-002447,0,Gold Necklace 22K,479,GOLD,24K,7272,1.5,PAID,62670.8,64550.92,8.9
PAKKA,1.5,C06468,2024-04-09,882,9.10,INV-002448,0,Silver Thali,273,SILVER,999,106,1.5,PENDING,303.66,312.76,8.61
KACHA,1.5,C00463,2024-02-24,2410,5219.82,INV-002449,0,Gold Anklet 22K,324,GOLD,22K,7649,1.5,PAID,173993.98,179213.80,23.02
PAKKA,1.5,C02936,2025-11-20,86,322.80,INV-002450,0,Gold Pendant 18K,383,GOLD,18K,7216,1.5,PENDING,10760.2,11083.00,1.45
KACHA,1.5,C00993,2025-09-10,1512,9221.94,INV-002451,0,Gold Chain 22K,403,GOLD,22K,7732,1.5,PENDING,307397.8,316619.74,39.9
PAKKA,1.5,C02578,2025-08-29,2887,-62.76,INV-002452,0,Silver Thali,400,SILVER,999,92,1.5,PAID,-2092.32,-2155.08,4.29
KACHA,1.5,C08652,2025-10-03,1603,11212.28,INV-002453,0,Gold Mangalsutra 22K,446,GOLD,18K,7489,1.5,PAID,373742.34,384954.62,50.06
PAKKA,1.5,C02128,2024-06-18,2459,4239.76,INV-002454,0,Gold Bangle 22K,444,GOLD,18K,6982,1.5,PAID,141325.46,145565.22,20.53
PAKKA,1.5,C07311,2024-06-03,227,8871.26,INV-002455,0,Gold Chain 22K,217,GOLD,22K,6727,1.5,PAID,295708.92,304580.18,43.96
KACHA,1.5,C05918,2025-01-30,189,11343.28,INV-002456,0,Gold Nose Pin 22K,147,GOLD,24K,7686,1.5,PENDING,378109.2,389452.48,49.2
PAKKA,1.5,C09659,2024-03-17,288,7212.68,INV-002457,0,Gold Bracelet 22K,335,GOLD,22K,7006,1.5,PAID,240422.86,247635.54,34.31
PAKKA,1.5,C09893,2024-06-24,1661,6313.52,INV-002458,0,Gold Mangalsutra 22K,399,GOLD,22K,7308,1.5,PENDING,210450.76,216764.28,28.97
PAKKA,1.5,C00774,2024-09-07,2856,5021.58,INV-002459,0,Gold Bangle 22K,330,GOLD,22K,6700,1.5,PAID,167386,172407.58,25.36
KACHA,1.5,C09030,2025-10-22,1132,-16.38,INV-002460,0,Silver Glass Set,303,SILVER,999,108,1.5,PAID,-546.04,-562.42,2.62
PAKKA,1.5,C04964,2024-09-25,1566,74.88,INV-002461,0,Silver Payal,352,SILVER,999,78,1.5,PAID,2495.68,2570.56,47.56
KACHA,1.5,C05813,2025-12-25,158,8344.80,INV-002462,0,Gold Pendant 18K,486,GOLD,22K,7321,1.5,PAID,278159.95,286504.75,37.95
PAKKA,1.5,C02025,2025-09-10,632,3915.06,INV-002463,0,Gold Necklace 22K,128,GOLD,24K,7577,1.5,PAID,130502.33,134417.39,17.29
KACHA,1.5,C05865,2025-11-10,2980,5565.68,INV-002464,0,Gold Necklace 22K,334,GOLD,18K,7254,1.5,PAID,185522.76,191088.44,25.94
PAKKA,1.5,C09403,2024-12-30,1615,7202.02,INV-002465,0,Gold Anklet 22K,101,GOLD,22K,7679,1.5,PENDING,240067.34,247269.36,31.46
PAKKA,1.5,C05425,2025-07-28,2610,22.70,INV-002466,0,Silver Bangle,423,SILVER,999,107,1.5,PAID,756.57,779.27,27.51
PAKKA,1.5,C00131,2025-05-20,740,7222.76,INV-002467,0,Gold Mangalsutra 22K,291,GOLD,24K,7166,1.5,PENDING,240758.56,247981.32,33.66
PAKKA,1.5,C08471,2024-10-11,1320,3577.72,INV-002468,0,Gold Bracelet 22K,497,GOLD,24K,6686,1.5,PAID,119257.56,122835.28,17.96
KACHA,1.5,C06428,2024-05-13,274,5936.36,INV-002469,0,Gold Pendant 18K,211,GOLD,24K,7705,1.5,PAID,197878.45,203814.81,25.69
PAKKA,1.5,C07463,2024-04-08,338,5517.56,INV-002470,0,Gold Necklace 22K,472,GOLD,22K,6951,1.5,PAID,183918.44,189436.00,26.44
KACHA,1.5,C06706,2024-04-30,207,4674.20,INV-002471,0,Gold Mangalsutra 22K,278,GOLD,22K,7200,1.5,PAID,155807,160481.20,21.63
PAKKA,1.5,C06240,2024-11-02,2392,8219.06,INV-002472,0,Gold Necklace 22K,124,GOLD,24K,7591,1.5,PAID,273968.49,282187.55,36.39
KACHA,1.5,C00788,2025-04-30,726,5224.88,INV-002473,0,Gold Pendant 18K,265,GOLD,18K,6848,1.5,PAID,174163,179387.88,25.5
PAKKA,1.5,C06577,2025-02-27,109,5345.70,INV-002474,0,Gold Bracelet 22K,361,GOLD,22K,6702,1.5,PAID,178190.1,183535.80,26.55
KACHA,1.5,C02157,2024-04-23,2990,-14.04,INV-002475,0,Silver Idol,270,SILVER,999,91,1.5,PAID,-467.75,-481.79,24.75
PAKKA,1.5,C06734,2024-11-12,1820,2098.34,INV-002476,0,Gold Anklet 22K,253,GOLD,24K,6721,1.5,PAID,69944.44,72042.78,10.64
PAKKA,1.5,C04118,2025-10-03,1987,4031.50,INV-002477,0,Gold Bracelet 22K,236,GOLD,22K,6992,1.5,PENDING,134383.24,138414.74,19.47
PAKKA,1.5,C04535,2024-12-11,1996,5361.52,INV-002478,0,Gold Earrings 22K,262,GOLD,24K,7669,1.5,PAID,178717.57,184079.09,23.53
PAKKA,1.5,C06052,2024-09-27,825,9952.66,INV-002479,0,Gold Necklace 22K,472,GOLD,24K,6980,1.5,PENDING,331755.4,341708.06,47.58
PAKKA,1.5,C09900,2025-06-22,2888,-38.70,INV-002480,0,Silver Coin 999,398,SILVER,999,96,1.5,PAID,-1290,-1328.70,12.5
KACHA,1.5,C07750,2024-07-17,873,5122.70,INV-002481,0,Gold Mangalsutra 22K,492,GOLD,18K,6873,1.5,PENDING,170756.7,175879.40,24.9
PAKKA,1.5,C03624,2024-05-01,851,97.56,INV-002482,0,Silver Thali,167,SILVER,999,86,1.5,PENDING,3252.22,3349.78,45.77
KACHA,1.5,C01200,2024-03-23,933,72.56,INV-002483,0,Silver Ring,439,SILVER,999,79,1.5,PAID,2418.73,2491.29,36.87
PAKKA,1.5,C07391,2024-07-11,2794,7717.90,INV-002484,0,Gold Anklet 22K,328,GOLD,22K,7161,1.5,PENDING,257263.47,264981.37,36.27
KACHA,1.5,C01566,2025-04-08,1414,58.36,INV-002485,0,Silver Idol,492,SILVER,999,83,1.5,PAID,1945.65,2004.01,34.55
KACHA,1.5,C08601,2024-12-06,2963,-20.48,INV-002486,0,Silver Payal,101,SILVER,999,103,1.5,PAID,-682.52,-703.00,21.16
PAKKA,1.5,C05865,2025-07-13,1319,5962.58,INV-002487,0,Gold Anklet 22K,496,GOLD,24K,6677,1.5,PENDING,198752.53,204715.11,29.89
KACHA,1.5,C07540,2024-12-26,639,9139.44,INV-002488,0,Gold Earrings 22K,312,GOLD,18K,7104,1.5,PAID,304647.72,313787.16,42.93
KACHA,1.5,C02967,2025-11-30,106,3294.38,INV-002489,0,Gold Anklet 22K,444,GOLD,24K,7377,1.5,PAID,109812.68,113107.06,14.84
PAKKA,1.5,C03907,2024-03-14,1336,3969.74,INV-002490,0,Gold Necklace 22K,308,GOLD,22K,6651,1.5,PAID,132324.55,136294.29,20.05
PAKKA,1.5,C08221,2024-12-21,2269,5481.42,INV-002491,0,Gold Anklet 22K,272,GOLD,22K,7658,1.5,PENDING,182713.96,188195.38,24.12
KACHA,1.5,C03478,2025-06-04,1119,76.50,INV-002492,0,Silver Bangle,251,SILVER,999,77,1.5,PENDING,2550.03,2626.53,44.39
KACHA,1.5,C05834,2024-07-30,895,5319.32,INV-002493,0,Gold Bracelet 22K,209,GOLD,22K,7331,1.5,PAID,177310.68,182630.00,24.28
PAKKA,1.5,C08820,2025-08-29,2838,10419.54,INV-002494,0,Gold Chain 22K,175,GOLD,18K,7767,1.5,PAID,347318.02,357737.56,45.06
PAKKA,1.5,C07785,2025-08-04,2177,6839.70,INV-002495,0,Gold Anklet 22K,396,GOLD,24K,7292,1.5,PAID,227989.92,234829.62,31.51
PAKKA,1.5,C01511,2025-05-25,482,5554.46,INV-002496,0,Gold Anklet 22K,490,GOLD,24K,6997,1.5,PAID,185148.62,190703.08,26.46
PAKKA,1.5,C08860,2025-11-26,2611,25.88,INV-002497,0,Silver Bangle,411,SILVER,999,81,1.5,PAID,862.61,888.49,37.81
PAKKA,1.5,C04810,2025-05-28,346,4304.04,INV-002498,0,Gold Necklace 22K,153,GOLD,18K,6596,1.5,PAID,143467.88,147771.92,21.78
PAKKA,1.5,C04375,2024-12-03,603,906.48,INV-002499,0,Gold Anklet 22K,436,GOLD,22K,6921,1.5,PAID,30216.19,31122.67,4.39
KACHA,1.5,C04805,2024-08-08,1278,5168.30,INV-002500,0,Gold Anklet 22K,355,GOLD,18K,7110,1.5,PAID,172276.6,177444.90,24.36
PAKKA,1.5,C04411,2024-01-24,1962,0.12,INV-002501,0,Silver Payal,448,SILVER,999,84,1.5,PAID,3.88,4.00,18.07
KACHA,1.5,C04372,2025-06-30,980,82.00,INV-002502,0,Silver Thali,176,SILVER,999,81,1.5,PAID,2733.27,2815.27,43.67
PAKKA,1.5,C06338,2024-06-05,665,8759.52,INV-002503,0,Gold Ring 22K,499,GOLD,24K,7553,1.5,PAID,291984.04,300743.56,38.68
PAKKA,1.5,C09264,2025-10-01,1646,8028.68,INV-002504,0,Gold Chain 22K,304,GOLD,18K,7123,1.5,PAID,267622.48,275651.16,37.76
KACHA,1.5,C05840,2024-02-25,2199,5660.80,INV-002505,0,Gold Nose Pin 22K,104,GOLD,22K,7111,1.5,PAID,188693.13,194353.93,26.83
PAKKA,1.5,C00877,2025-10-28,2217,3991.88,INV-002506,0,Gold Chain 22K,178,GOLD,18K,7590,1.5,PENDING,133063,137054.88,17.8
PAKKA,1.5,C08854,2024-12-23,2737,14.58,INV-002507,0,Silver Glass Set,221,SILVER,999,75,1.5,PAID,486.25,500.83,40.03
KACHA,1.5,C00175,2025-05-31,489,8187.90,INV-002508,0,Gold Nose Pin 22K,170,GOLD,18K,6722,1.5,PENDING,272930.3,281118.20,40.65
KACHA,1.5,C07632,2024-01-21,2106,7341.60,INV-002509,0,Gold Necklace 22K,298,GOLD,22K,7623,1.5,PAID,244719.82,252061.42,32.34
KACHA,1.5,C09624,2024-03-12,108,931.46,INV-002510,0,Gold Nose Pin 22K,476,GOLD,24K,6879,1.5,PAID,31048.34,31979.80,4.46
PAKKA,1.5,C03237,2024-05-09,1460,6585.56,INV-002511,0,Gold Nose Pin 22K,208,GOLD,22K,6688,1.5,PENDING,219518.88,226104.44,33.01
KACHA,1.5,C09505,2024-05-09,393,3575.24,INV-002512,0,Gold Earrings 22K,314,GOLD,22K,7171,1.5,PAID,119174.73,122749.97,16.63
PAKKA,1.5,C02919,2024-05-27,397,8652.52,INV-002513,0,Gold Anklet 22K,225,GOLD,24K,7075,1.5,PAID,288417.25,297069.77,40.79
PAKKA,1.5,C04678,2025-02-18,1399,3160.44,INV-002514,0,Gold Bangle 22K,485,GOLD,24K,7175,1.5,PAID,105347.75,108508.19,14.81
KACHA,1.5,C09824,2024-11-13,1024,7944.12,INV-002515,0,Gold Chain 22K,227,GOLD,24K,6655,1.5,PAID,264804.05,272748.17,39.91
KACHA,1.5,C07162,2025-08-18,2427,6318.58,INV-002516,0,Gold Ring 22K,174,GOLD,24K,6692,1.5,PAID,210619.52,216938.10,31.81
PAKKA,1.5,C09022,2025-10-04,981,22.54,INV-002517,0,Silver Idol,428,SILVER,999,92,1.5,PAID,751.56,774.10,14.18
PAKKA,1.5,C05668,2024-01-14,1461,6234.42,INV-002518,0,Gold Anklet 22K,272,GOLD,18K,7207,1.5,PENDING,207814,214048.42,29
KACHA,1.5,C08164,2024-02-03,1866,16.20,INV-002519,0,Silver Ring,350,SILVER,999,95,1.5,PAID,539.8,556.00,21.64
PAKKA,1.5,C05265,2025-05-10,1044,2530.08,INV-002520,0,Gold Nose Pin 22K,375,GOLD,24K,7031,1.5,PAID,84335.79,86865.87,12.09
KACHA,1.5,C09636,2025-03-24,697,8623.68,INV-002521,0,Gold Mangalsutra 22K,443,GOLD,22K,6527,1.5,PAID,287456.16,296079.84,44.08
KACHA,1.5,C04499,2024-01-31,1932,7930.56,INV-002522,0,Gold Chain 22K,100,GOLD,22K,7638,1.5,PAID,264352.3,272282.86,34.85
KACHA,1.5,C01809,2025-11-22,1779,177.08,INV-002523,0,Gold Chain 22K,317,GOLD,18K,6883,1.5,PAID,5902.81,6079.89,1.07
PAKKA,1.5,C05888,2025-03-23,633,7426.40,INV-002524,0,Gold Chain 22K,149,GOLD,24K,6907,1.5,PAID,247546.37,254972.77,35.91
KACHA,1.5,C06170,2025-12-09,2943,-53.74,INV-002525,0,Silver Bangle,481,SILVER,999,78,1.5,PAID,-1791.2,-1844.94,8.6
PAKKA,1.5,C00668,2024-09-23,305,62.34,INV-002526,0,Silver Thali,427,SILVER,999,75,1.5,PAID,2078,2140.34,26.08
KACHA,1.5,C04634,2024-02-23,1725,5475.82,INV-002527,0,Gold Anklet 22K,330,GOLD,24K,6850,1.5,PAID,182527.5,188003.32,26.85
PAKKA,1.5,C06845,2025-08-05,99,18.24,INV-002528,0,Silver Bangle,235,SILVER,999,81,1.5,PAID,608.23,626.47,5.83
KACHA,1.5,C09242,2025-12-24,854,1389.46,INV-002529,0,Gold Chain 22K,172,GOLD,24K,7025,1.5,PENDING,46315.25,47704.71,6.69
PAKKA,1.5,C04175,2025-02-19,2395,51.34,INV-002530,0,Silver Glass Set,207,SILVER,999,78,1.5,PAID,1711.22,1762.56,49.99
KACHA,1.5,C03847,2024-11-26,415,5570.06,INV-002531,0,Gold Nose Pin 22K,202,GOLD,18K,6849,1.5,PAID,185668.86,191238.92,27.14
KACHA,1.5,C03472,2024-07-27,1912,10165.32,INV-002532,0,Gold Earrings 22K,259,GOLD,18K,7009,1.5,PAID,338844.22,349009.54,48.58
KACHA,1.5,C05817,2024-10-19,544,8979.58,INV-002533,0,Gold Earrings 22K,256,GOLD,18K,6966,1.5,PAID,299319.66,308299.24,43.01
PAKKA,1.5,C07676,2024-05-24,2091,5807.80,INV-002534,0,Gold Nose Pin 22K,375,GOLD,18K,6554,1.5,PAID,193593.2,199401.00,29.8
KACHA,1.5,C03333,2024-11-08,2841,-57.68,INV-002535,0,Silver Thali,432,SILVER,999,98,1.5,PAID,-1922.92,-1980.60,4.96
PAKKA,1.5,C04666,2025-09-15,167,20.64,INV-002536,0,Silver Idol,210,SILVER,999,104,1.5,PAID,687.8,708.44,6.2
KACHA,1.5,C04402,2025-10-31,981,3152.84,INV-002537,0,Gold Mangalsutra 22K,456,GOLD,24K,7350,1.5,PAID,105094.5,108247.34,14.37
PAKKA,1.5,C01551,2025-05-13,334,4402.64,INV-002538,0,Gold Chain 22K,400,GOLD,24K,7416,1.5,PAID,146754.48,151157.12,19.78
KACHA,1.5,C07281,2025-05-06,601,6318.72,INV-002539,0,Gold Necklace 22K,357,GOLD,22K,7558,1.5,PAID,210624.2,216942.92,27.9
PAKKA,1.5,C09708,2024-05-10,1579,10405.34,INV-002540,0,Gold Bangle 22K,370,GOLD,22K,7776,1.5,PAID,346844.76,357250.10,44.76
PAKKA,1.5,C04580,2024-05-19,1676,7377.30,INV-002541,0,Gold Mangalsutra 22K,214,GOLD,22K,7413,1.5,PAID,245909.81,253287.11,33.37
KACHA,1.5,C09491,2024-09-20,2057,6375.62,INV-002542,0,Gold Mangalsutra 22K,237,GOLD,22K,7053,1.5,PAID,212520.67,218896.29,30.39
PAKKA,1.5,C04344,2025-04-20,2668,5862.82,INV-002543,0,Gold Anklet 22K,326,GOLD,22K,7287,1.5,PAID,195427.18,201290.00,27.14
PAKKA,1.5,C00097,2024-04-08,2607,8137.94,INV-002544,0,Gold Nose Pin 22K,353,GOLD,24K,7463,1.5,PAID,271264.95,279402.89,36.65
KACHA,1.5,C05210,2025-05-04,2902,6973.16,INV-002545,0,Gold Ring 22K,213,GOLD,24K,6601,1.5,PAID,232438.62,239411.78,35.62
PAKKA,1.5,C00506,2025-06-17,764,1313.32,INV-002546,0,Gold Pendant 18K,235,GOLD,18K,7434,1.5,PAID,43777.64,45090.96,5.96
PAKKA,1.5,C07274,2025-03-02,2673,72.14,INV-002547,0,Silver Ring,173,SILVER,999,106,1.5,PAID,2404.62,2476.76,46.27
PAKKA,1.5,C05831,2025-06-18,2285,56.86,INV-002548,0,Silver Glass Set,354,SILVER,999,80,1.5,PENDING,1895.4,1952.26,47.83
KACHA,1.5,C06021,2025-10-23,975,5192.26,INV-002549,0,Gold Pendant 18K,175,GOLD,24K,7266,1.5,PAID,173075.38,178267.64,23.93
KACHA,1.5,C00418,2025-05-30,2040,7873.84,INV-002550,0,Gold Anklet 22K,274,GOLD,24K,7356,1.5,PAID,262461.52,270335.36,35.92
KACHA,1.5,C03030,2025-01-21,778,6871.82,INV-002551,0,Gold Bangle 22K,143,GOLD,18K,6988,1.5,PAID,229060.56,235932.38,32.87
PAKKA,1.5,C06139,2024-11-23,44,1435.28,INV-002552,0,Gold Ring 22K,334,GOLD,22K,7384,1.5,PAID,47842.96,49278.24,6.44
PAKKA,1.5,C02168,2025-11-16,491,4060.04,INV-002553,0,Gold Necklace 22K,494,GOLD,18K,6804,1.5,PAID,135334.56,139394.60,19.89
KACHA,1.5,C07123,2025-01-04,1123,8844.38,INV-002554,0,Gold Anklet 22K,253,GOLD,24K,6972,1.5,PAID,294812.52,303656.90,42.41
KACHA,1.5,C08434,2024-07-21,913,-4.18,INV-002555,0,Silver Coin 999,304,SILVER,999,91,1.5,PAID,-139.44,-143.62,5.16
KACHA,1.5,C05085,2024-07-15,1297,9823.36,INV-002556,0,Gold Ring 22K,268,GOLD,18K,6694,1.5,PENDING,327445.58,337268.94,49.07
KACHA,1.5,C00773,2025-08-08,2223,1555.58,INV-002557,0,Gold Bangle 22K,237,GOLD,24K,6518,1.5,PAID,51852.68,53408.26,8.26
PAKKA,1.5,C03571,2025-03-23,106,139.60,INV-002558,0,Silver Payal,204,SILVER,999,109,1.5,PAID,4653.11,4792.71,41.79
PAKKA,1.5,C04858,2024-12-18,607,7405.90,INV-002559,0,Gold Bracelet 22K,291,GOLD,24K,7674,1.5,PAID,246863.54,254269.44,32.21
PAKKA,1.5,C01874,2025-08-02,2920,6462.06,INV-002560,0,Gold Pendant 18K,452,GOLD,18K,7658,1.5,PENDING,215402.1,221864.16,28.45
KACHA,1.5,C09172,2024-04-08,1681,2593.96,INV-002561,0,Gold Pendant 18K,236,GOLD,18K,7016,1.5,PENDING,86465.48,89059.44,12.53
KACHA,1.5,C03705,2024-08-16,1931,12.64,INV-002562,0,Silver Chain,460,SILVER,999,86,1.5,PAID,421,433.64,22
PAKKA,1.5,C05678,2024-05-06,1485,1787.00,INV-002563,0,Gold Earrings 22K,199,GOLD,22K,6876,1.5,PAID,59566.6,61353.60,8.85
PAKKA,1.5,C09529,2024-08-27,1030,877.36,INV-002564,0,Gold Anklet 22K,233,GOLD,22K,7625,1.5,PAID,29245.5,30122.86,3.94
KACHA,1.5,C08567,2025-06-10,1717,1897.10,INV-002565,0,Gold Necklace 22K,155,GOLD,24K,7414,1.5,PENDING,63236.36,65133.46,8.74
PAKKA,1.5,C01030,2025-12-06,2631,29.88,INV-002566,0,Silver Thali,349,SILVER,999,76,1.5,PAID,995.88,1025.76,43.13
KACHA,1.5,C04614,2024-05-08,1004,1350.86,INV-002567,0,Gold Mangalsutra 22K,449,GOLD,24K,7610,1.5,PAID,45028.9,46379.76,5.99
KACHA,1.5,C00207,2024-07-19,1753,7953.00,INV-002568,0,Gold Nose Pin 22K,111,GOLD,18K,6541,1.5,PAID,265099.98,273052.98,40.78
PAKKA,1.5,C04731,2024-04-24,2490,246.74,INV-002569,0,Gold Anklet 22K,126,GOLD,24K,7059,1.5,PAID,8224.5,8471.24,1.5
